Time,Tx Commit p50,Tx Commit p90
2025-10-02 10:11:44,475,532
2025-10-02 10:11:44,475,532
2025-10-02 10:11:45,475,532
2025-10-02 10:11:45,475,532
2025-10-02 10:11:46,475,532
2025-10-02 10:11:46,475,532
2025-10-02 10:11:47,475,532
2025-10-02 10:11:47,475,532
2025-10-02 10:11:48,475,532
2025-10-02 10:11:48,475,532
2025-10-02 10:11:49,475,532
2025-10-02 10:11:49,475,532
2025-10-02 10:11:50,475,532
2025-10-02 10:11:50,475,532
2025-10-02 10:11:51,475,532
2025-10-02 10:11:51,475,532
2025-10-02 10:11:52,475,532
2025-10-02 10:11:52,475,532
2025-10-02 10:11:53,475,532
2025-10-02 10:11:53,475,532
2025-10-02 10:11:54,475,532
2025-10-02 10:11:54,475,532
2025-10-02 10:11:55,475,532
2025-10-02 10:11:55,475,532
2025-10-02 10:11:56,475,532
2025-10-02 10:11:56,475,532
2025-10-02 10:11:57,475,532
2025-10-02 10:11:57,475,532
2025-10-02 10:11:58,475,532
2025-10-02 10:11:58,475,532
2025-10-02 10:11:59,475,532
2025-10-02 10:11:59,475,532
2025-10-02 10:12:00,475,532
2025-10-02 10:12:00,475,532
2025-10-02 10:12:01,475,532
2025-10-02 10:12:01,475,532
2025-10-02 10:12:02,475,532
2025-10-02 10:12:02,475,532
2025-10-02 10:12:03,475,532
2025-10-02 10:12:03,475,532
2025-10-02 10:12:04,475,532
2025-10-02 10:12:04,475,532
2025-10-02 10:12:05,475,532
2025-10-02 10:12:05,475,532
2025-10-02 10:12:06,475,532
2025-10-02 10:12:06,475,532
2025-10-02 10:12:07,475,532
2025-10-02 10:12:07,475,532
2025-10-02 10:12:08,475,532
2025-10-02 10:12:08,475,532
2025-10-02 10:12:09,475,532
2025-10-02 10:12:09,475,532
2025-10-02 10:12:10,475,532
2025-10-02 10:12:10,475,532
2025-10-02 10:12:11,475,532
2025-10-02 10:12:11,475,532
2025-10-02 10:12:12,475,532
2025-10-02 10:12:12,475,532
2025-10-02 10:12:13,475,532
2025-10-02 10:12:13,475,532
2025-10-02 10:12:14,475,532
2025-10-02 10:12:14,475,533
2025-10-02 10:12:15,475,533
2025-10-02 10:12:15,475,533
2025-10-02 10:12:16,475,533
2025-10-02 10:12:16,475,533
2025-10-02 10:12:17,475,533
2025-10-02 10:12:17,475,533
2025-10-02 10:12:18,475,533
2025-10-02 10:12:18,475,533
2025-10-02 10:12:19,475,533
2025-10-02 10:12:19,475,533
2025-10-02 10:12:20,475,533
2025-10-02 10:12:20,475,533
2025-10-02 10:12:21,475,533
2025-10-02 10:12:21,475,533
2025-10-02 10:12:22,475,533
2025-10-02 10:12:22,475,533
2025-10-02 10:12:23,475,533
2025-10-02 10:12:23,475,533
2025-10-02 10:12:24,475,533
2025-10-02 10:12:24,475,533
2025-10-02 10:12:25,475,533
2025-10-02 10:12:25,475,533
2025-10-02 10:12:26,475,533
2025-10-02 10:12:26,475,533
2025-10-02 10:12:27,475,533
2025-10-02 10:12:27,475,533
2025-10-02 10:12:28,475,533
2025-10-02 10:12:28,475,533
2025-10-02 10:12:29,475,533
2025-10-02 10:12:29,475,533
2025-10-02 10:12:30,475,533
2025-10-02 10:12:30,475,533
2025-10-02 10:12:31,475,533
2025-10-02 10:12:31,475,533
2025-10-02 10:12:32,475,533
2025-10-02 10:12:32,475,533
2025-10-02 10:12:33,475,533
2025-10-02 10:12:33,475,533
2025-10-02 10:12:34,475,533
2025-10-02 10:12:34,475,533
2025-10-02 10:12:35,475,533
2025-10-02 10:12:35,475,533
2025-10-02 10:12:36,475,533
2025-10-02 10:12:36,475,533
2025-10-02 10:12:37,475,533
2025-10-02 10:12:37,475,533
2025-10-02 10:12:38,475,533
2025-10-02 10:12:38,475,533
2025-10-02 10:12:39,475,533
2025-10-02 10:12:39,475,533
2025-10-02 10:12:40,475,533
2025-10-02 10:12:40,475,533
2025-10-02 10:12:41,475,533
2025-10-02 10:12:41,475,533
2025-10-02 10:12:42,475,533
2025-10-02 10:12:42,475,533
2025-10-02 10:12:43,475,533
2025-10-02 10:12:43,475,533
2025-10-02 10:12:44,475,533
2025-10-02 10:12:44,475,533
2025-10-02 10:12:45,475,533
2025-10-02 10:12:45,475,533
2025-10-02 10:12:46,475,533
2025-10-02 10:12:46,475,533
2025-10-02 10:12:47,475,533
2025-10-02 10:12:47,475,533
2025-10-02 10:12:48,475,533
2025-10-02 10:12:48,475,533
2025-10-02 10:12:49,475,533
2025-10-02 10:12:49,475,533
2025-10-02 10:12:50,475,533
2025-10-02 10:12:50,475,533
2025-10-02 10:12:51,475,533
2025-10-02 10:12:51,475,533
2025-10-02 10:12:52,475,533
2025-10-02 10:12:52,475,533
2025-10-02 10:12:53,475,533
2025-10-02 10:12:53,475,533
2025-10-02 10:12:54,475,533
2025-10-02 10:12:54,475,533
2025-10-02 10:12:55,475,533
2025-10-02 10:12:55,475,533
2025-10-02 10:12:56,475,533
2025-10-02 10:12:56,475,533
2025-10-02 10:12:57,475,533
2025-10-02 10:12:57,475,533
2025-10-02 10:12:58,475,533
2025-10-02 10:12:58,475,533
2025-10-02 10:12:59,475,533
2025-10-02 10:12:59,475,533
2025-10-02 10:13:00,475,533
2025-10-02 10:13:00,475,533
2025-10-02 10:13:01,475,533
2025-10-02 10:13:01,475,533
2025-10-02 10:13:02,475,533
2025-10-02 10:13:02,475,533
2025-10-02 10:13:03,475,533
2025-10-02 10:13:03,475,533
2025-10-02 10:13:04,475,533
2025-10-02 10:13:04,475,533
2025-10-02 10:13:05,475,533
2025-10-02 10:13:05,475,533
2025-10-02 10:13:06,475,533
2025-10-02 10:13:06,475,533
2025-10-02 10:13:07,475,533
2025-10-02 10:13:07,475,533
2025-10-02 10:13:08,475,533
2025-10-02 10:13:08,475,533
2025-10-02 10:13:09,475,533
2025-10-02 10:13:09,475,533
2025-10-02 10:13:10,475,533
2025-10-02 10:13:10,475,533
2025-10-02 10:13:11,475,533
2025-10-02 10:13:11,475,533
2025-10-02 10:13:12,475,533
2025-10-02 10:13:12,475,533
2025-10-02 10:13:13,475,533
2025-10-02 10:13:13,475,532
2025-10-02 10:13:14,475,532
2025-10-02 10:13:14,475,532
2025-10-02 10:13:15,475,532
2025-10-02 10:13:15,475,532
2025-10-02 10:13:16,475,532
2025-10-02 10:13:16,475,532
2025-10-02 10:13:17,475,532
2025-10-02 10:13:17,475,532
2025-10-02 10:13:18,475,532
2025-10-02 10:13:18,475,532
2025-10-02 10:13:19,475,532
2025-10-02 10:13:19,475,532
2025-10-02 10:13:20,475,532
2025-10-02 10:13:20,475,532
2025-10-02 10:13:21,475,532
2025-10-02 10:13:21,475,532
2025-10-02 10:13:22,475,532
2025-10-02 10:13:22,475,532
2025-10-02 10:13:23,475,532
2025-10-02 10:13:23,475,532
2025-10-02 10:13:24,475,532
2025-10-02 10:13:24,475,532
2025-10-02 10:13:25,475,532
2025-10-02 10:13:25,475,532
2025-10-02 10:13:26,475,532
2025-10-02 10:13:26,475,532
2025-10-02 10:13:27,475,532
2025-10-02 10:13:27,475,532
2025-10-02 10:13:28,475,532
2025-10-02 10:13:28,475,532
2025-10-02 10:13:29,475,532
2025-10-02 10:13:29,475,532
2025-10-02 10:13:30,475,532
2025-10-02 10:13:30,475,532
2025-10-02 10:13:31,475,532
2025-10-02 10:13:31,475,532
2025-10-02 10:13:32,475,532
2025-10-02 10:13:32,475,532
2025-10-02 10:13:33,475,532
2025-10-02 10:13:33,475,532
2025-10-02 10:13:34,475,532
2025-10-02 10:13:34,475,532
2025-10-02 10:13:35,475,532
2025-10-02 10:13:35,475,532
2025-10-02 10:13:36,475,532
2025-10-02 10:13:36,475,532
2025-10-02 10:13:37,475,532
2025-10-02 10:13:37,475,532
2025-10-02 10:13:38,475,532
2025-10-02 10:13:38,475,532
2025-10-02 10:13:39,475,532
2025-10-02 10:13:39,475,532
2025-10-02 10:13:40,475,532
2025-10-02 10:13:40,475,532
2025-10-02 10:13:41,475,532
2025-10-02 10:13:41,475,532
2025-10-02 10:13:42,475,532
2025-10-02 10:13:42,475,532
2025-10-02 10:13:43,475,532
2025-10-02 10:13:43,475,532
2025-10-02 10:13:44,475,532
2025-10-02 10:13:44,475,532
2025-10-02 10:13:45,475,532
2025-10-02 10:13:45,475,532
2025-10-02 10:13:46,475,532
2025-10-02 10:13:46,475,532
2025-10-02 10:13:47,475,532
2025-10-02 10:13:47,475,532
2025-10-02 10:13:48,475,532
2025-10-02 10:13:48,475,532
2025-10-02 10:13:49,475,532
2025-10-02 10:13:49,475,532
2025-10-02 10:13:50,475,532
2025-10-02 10:13:50,475,532
2025-10-02 10:13:51,475,532
2025-10-02 10:13:51,475,532
2025-10-02 10:13:52,475,532
2025-10-02 10:13:52,475,532
2025-10-02 10:13:53,475,532
2025-10-02 10:13:53,475,532
2025-10-02 10:13:54,475,532
2025-10-02 10:13:54,475,532
2025-10-02 10:13:55,475,532
2025-10-02 10:13:55,475,532
2025-10-02 10:13:56,475,532
2025-10-02 10:13:56,475,532
2025-10-02 10:13:57,475,532
2025-10-02 10:13:57,475,532
