Time,Tx Commit p50,Tx Commit p90
2025-10-01 16:14:22,433,487
2025-10-01 16:14:22,433,487
2025-10-01 16:14:23,433,487
2025-10-01 16:14:23,433,487
2025-10-01 16:14:24,433,487
2025-10-01 16:14:24,433,487
2025-10-01 16:14:25,433,487
2025-10-01 16:14:25,433,487
2025-10-01 16:14:26,433,487
2025-10-01 16:14:26,433,487
2025-10-01 16:14:27,433,487
2025-10-01 16:14:27,433,487
2025-10-01 16:14:28,433,487
2025-10-01 16:14:28,433,487
2025-10-01 16:14:29,433,487
2025-10-01 16:14:29,433,487
2025-10-01 16:14:30,433,487
2025-10-01 16:14:30,433,487
2025-10-01 16:14:31,433,487
2025-10-01 16:14:31,433,487
2025-10-01 16:14:32,433,487
2025-10-01 16:14:32,433,487
2025-10-01 16:14:33,433,487
2025-10-01 16:14:33,433,487
2025-10-01 16:14:34,433,487
2025-10-01 16:14:34,433,487
2025-10-01 16:14:35,433,487
2025-10-01 16:14:35,433,487
2025-10-01 16:14:36,433,487
2025-10-01 16:14:36,433,487
2025-10-01 16:14:37,433,487
2025-10-01 16:14:37,433,487
2025-10-01 16:14:38,433,487
2025-10-01 16:14:38,433,487
2025-10-01 16:14:39,433,487
2025-10-01 16:14:39,433,487
2025-10-01 16:14:40,433,487
2025-10-01 16:14:40,433,487
2025-10-01 16:14:41,433,487
2025-10-01 16:14:41,433,487
2025-10-01 16:14:42,433,487
2025-10-01 16:14:42,433,487
2025-10-01 16:14:43,433,487
2025-10-01 16:14:43,433,487
2025-10-01 16:14:44,433,487
2025-10-01 16:14:44,433,487
2025-10-01 16:14:45,433,487
2025-10-01 16:14:45,433,487
2025-10-01 16:14:46,433,487
2025-10-01 16:14:46,433,487
2025-10-01 16:14:47,433,487
2025-10-01 16:14:47,433,487
2025-10-01 16:14:48,433,487
2025-10-01 16:14:48,433,487
2025-10-01 16:14:49,433,487
2025-10-01 16:14:49,433,487
2025-10-01 16:14:50,433,487
2025-10-01 16:14:50,433,487
2025-10-01 16:14:51,433,487
2025-10-01 16:14:51,433,487
2025-10-01 16:14:52,433,487
2025-10-01 16:14:52,433,487
2025-10-01 16:14:53,433,487
2025-10-01 16:14:53,433,487
2025-10-01 16:14:54,433,487
2025-10-01 16:14:54,433,487
2025-10-01 16:14:55,433,487
2025-10-01 16:14:55,433,487
2025-10-01 16:14:56,433,487
2025-10-01 16:14:56,433,487
2025-10-01 16:14:57,433,487
2025-10-01 16:14:57,433,487
2025-10-01 16:14:58,433,487
2025-10-01 16:14:58,433,487
2025-10-01 16:14:59,433,487
2025-10-01 16:14:59,433,487
2025-10-01 16:15:00,433,487
2025-10-01 16:15:00,433,487
2025-10-01 16:15:01,433,487
2025-10-01 16:15:01,433,487
2025-10-01 16:15:02,433,487
2025-10-01 16:15:02,433,487
2025-10-01 16:15:03,433,487
2025-10-01 16:15:03,433,487
2025-10-01 16:15:04,433,487
2025-10-01 16:15:04,433,487
2025-10-01 16:15:05,433,487
2025-10-01 16:15:05,433,487
2025-10-01 16:15:06,433,487
2025-10-01 16:15:06,433,487
2025-10-01 16:15:07,433,487
2025-10-01 16:15:07,433,487
2025-10-01 16:15:08,433,487
2025-10-01 16:15:08,433,487
2025-10-01 16:15:09,433,487
2025-10-01 16:15:09,433,487
2025-10-01 16:15:10,433,487
2025-10-01 16:15:10,433,487
2025-10-01 16:15:11,433,487
2025-10-01 16:15:11,433,487
2025-10-01 16:15:12,433,487
2025-10-01 16:15:12,433,487
2025-10-01 16:15:13,433,487
2025-10-01 16:15:13,433,487
2025-10-01 16:15:14,433,487
2025-10-01 16:15:14,434,487
2025-10-01 16:15:15,433,489
2025-10-01 16:15:15,433,489
2025-10-01 16:15:16,433,489
2025-10-01 16:15:16,433,489
2025-10-01 16:15:17,433,489
2025-10-01 16:15:17,433,490
2025-10-01 16:15:18,433,491
2025-10-01 16:15:18,433,491
2025-10-01 16:15:19,433,491
2025-10-01 16:15:19,433,491
2025-10-01 16:15:20,433,491
2025-10-01 16:15:20,433,491
2025-10-01 16:15:21,433,491
2025-10-01 16:15:21,433,491
2025-10-01 16:15:22,433,491
2025-10-01 16:15:22,433,491
2025-10-01 16:15:23,433,491
2025-10-01 16:15:23,433,491
2025-10-01 16:15:24,433,491
2025-10-01 16:15:24,433,491
2025-10-01 16:15:25,433,491
2025-10-01 16:15:25,433,491
2025-10-01 16:15:26,433,491
2025-10-01 16:15:26,433,491
2025-10-01 16:15:27,433,491
2025-10-01 16:15:27,433,491
2025-10-01 16:15:28,433,491
2025-10-01 16:15:28,433,491
2025-10-01 16:15:29,433,491
2025-10-01 16:15:29,433,491
2025-10-01 16:15:30,433,491
2025-10-01 16:15:30,433,491
2025-10-01 16:15:31,433,491
2025-10-01 16:15:31,433,491
2025-10-01 16:15:32,433,491
2025-10-01 16:15:32,433,491
2025-10-01 16:15:33,433,491
2025-10-01 16:15:33,433,491
2025-10-01 16:15:34,433,491
2025-10-01 16:15:34,433,491
2025-10-01 16:15:35,433,491
2025-10-01 16:15:35,433,491
2025-10-01 16:15:36,433,491
2025-10-01 16:15:36,433,491
2025-10-01 16:15:37,433,491
2025-10-01 16:15:37,433,491
2025-10-01 16:15:38,433,491
2025-10-01 16:15:38,433,491
2025-10-01 16:15:39,433,491
2025-10-01 16:15:39,433,491
2025-10-01 16:15:40,433,491
2025-10-01 16:15:40,433,491
2025-10-01 16:15:41,433,491
2025-10-01 16:15:41,433,491
2025-10-01 16:15:42,433,491
2025-10-01 16:15:42,433,491
2025-10-01 16:15:43,433,491
2025-10-01 16:15:43,433,491
2025-10-01 16:15:44,433,491
2025-10-01 16:15:44,433,491
2025-10-01 16:15:45,433,491
2025-10-01 16:15:45,433,491
2025-10-01 16:15:46,433,491
2025-10-01 16:15:46,433,491
2025-10-01 16:15:47,433,491
2025-10-01 16:15:47,433,491
2025-10-01 16:15:48,433,491
2025-10-01 16:15:48,433,491
2025-10-01 16:15:49,433,491
2025-10-01 16:15:49,433,491
2025-10-01 16:15:50,433,491
2025-10-01 16:15:50,433,491
2025-10-01 16:15:51,433,491
2025-10-01 16:15:51,433,491
2025-10-01 16:15:52,433,491
2025-10-01 16:15:52,433,491
2025-10-01 16:15:53,433,491
2025-10-01 16:15:53,433,491
2025-10-01 16:15:54,433,491
2025-10-01 16:15:54,433,491
2025-10-01 16:15:55,433,491
2025-10-01 16:15:55,433,491
2025-10-01 16:15:56,433,491
2025-10-01 16:15:56,433,491
2025-10-01 16:15:57,433,491
2025-10-01 16:15:57,433,491
2025-10-01 16:15:58,433,491
2025-10-01 16:15:58,433,491
2025-10-01 16:15:59,433,491
2025-10-01 16:15:59,433,491
2025-10-01 16:16:00,433,491
2025-10-01 16:16:00,433,491
2025-10-01 16:16:01,433,491
2025-10-01 16:16:01,433,491
2025-10-01 16:16:02,433,491
2025-10-01 16:16:02,433,491
2025-10-01 16:16:03,433,491
2025-10-01 16:16:03,433,491
2025-10-01 16:16:04,433,491
2025-10-01 16:16:04,433,491
2025-10-01 16:16:05,433,491
2025-10-01 16:16:05,433,491
2025-10-01 16:16:06,433,491
2025-10-01 16:16:06,433,491
2025-10-01 16:16:07,433,491
2025-10-01 16:16:07,433,491
2025-10-01 16:16:08,433,491
2025-10-01 16:16:08,433,491
2025-10-01 16:16:09,433,491
2025-10-01 16:16:09,433,491
2025-10-01 16:16:10,433,491
2025-10-01 16:16:10,433,491
2025-10-01 16:16:11,433,491
2025-10-01 16:16:11,433,491
2025-10-01 16:16:12,433,491
2025-10-01 16:16:12,433,491
2025-10-01 16:16:13,433,491
2025-10-01 16:16:13,433,491
2025-10-01 16:16:14,433,491
2025-10-01 16:16:14,433,490
2025-10-01 16:16:15,433,489
2025-10-01 16:16:15,433,488
2025-10-01 16:16:16,433,487
2025-10-01 16:16:16,433,487
2025-10-01 16:16:17,433,487
2025-10-01 16:16:17,433,486
2025-10-01 16:16:18,433,485
2025-10-01 16:16:18,433,485
2025-10-01 16:16:19,433,485
2025-10-01 16:16:19,433,485
2025-10-01 16:16:20,433,485
2025-10-01 16:16:20,433,485
2025-10-01 16:16:21,433,485
2025-10-01 16:16:21,433,485
2025-10-01 16:16:22,433,485
2025-10-01 16:16:22,433,485
2025-10-01 16:16:23,433,485
2025-10-01 16:16:23,433,485
2025-10-01 16:16:24,433,485
2025-10-01 16:16:24,433,485
2025-10-01 16:16:25,433,485
2025-10-01 16:16:25,433,485
2025-10-01 16:16:26,433,485
2025-10-01 16:16:26,433,485
2025-10-01 16:16:27,433,485
2025-10-01 16:16:27,433,485
2025-10-01 16:16:28,433,485
2025-10-01 16:16:28,433,485
2025-10-01 16:16:29,433,485
2025-10-01 16:16:29,433,485
2025-10-01 16:16:30,433,485
2025-10-01 16:16:30,433,485
2025-10-01 16:16:31,433,485
2025-10-01 16:16:31,433,485
2025-10-01 16:16:32,433,485
2025-10-01 16:16:32,433,485
2025-10-01 16:16:33,433,485
2025-10-01 16:16:33,433,485
2025-10-01 16:16:34,433,485
2025-10-01 16:16:34,433,485
2025-10-01 16:16:35,433,485
2025-10-01 16:16:35,433,485
2025-10-01 16:16:36,433,485
2025-10-01 16:16:36,433,485
2025-10-01 16:16:37,433,485
2025-10-01 16:16:37,433,485
2025-10-01 16:16:38,433,485
2025-10-01 16:16:38,433,485
2025-10-01 16:16:39,433,485
2025-10-01 16:16:39,433,485
2025-10-01 16:16:40,433,485
2025-10-01 16:16:40,433,485
2025-10-01 16:16:41,433,485
2025-10-01 16:16:41,433,485
2025-10-01 16:16:42,433,485
2025-10-01 16:16:42,433,485
2025-10-01 16:16:43,433,485
2025-10-01 16:16:43,433,485
2025-10-01 16:16:44,433,485
2025-10-01 16:16:44,433,485
2025-10-01 16:16:45,433,485
2025-10-01 16:16:45,433,485
2025-10-01 16:16:46,433,485
2025-10-01 16:16:46,433,485
2025-10-01 16:16:47,433,485
2025-10-01 16:16:47,433,485
2025-10-01 16:16:48,433,485
2025-10-01 16:16:48,433,485
2025-10-01 16:16:49,433,485
2025-10-01 16:16:49,433,485
2025-10-01 16:16:50,433,485
2025-10-01 16:16:50,433,485
2025-10-01 16:16:51,433,485
2025-10-01 16:16:51,433,485
2025-10-01 16:16:52,433,485
2025-10-01 16:16:52,433,485
2025-10-01 16:16:53,433,485
2025-10-01 16:16:53,433,485
2025-10-01 16:16:54,433,485
2025-10-01 16:16:54,433,485
2025-10-01 16:16:55,433,485
2025-10-01 16:16:55,433,485
2025-10-01 16:16:56,433,485
2025-10-01 16:16:56,433,485
2025-10-01 16:16:57,433,485
2025-10-01 16:16:57,433,485
2025-10-01 16:16:58,433,485
2025-10-01 16:16:58,433,485
