Time,Tx Commit p50,Tx Commit p90
2025-10-02 10:27:23,511,741
2025-10-02 10:27:23,511,741
2025-10-02 10:27:24,511,741
2025-10-02 10:27:24,511,741
2025-10-02 10:27:25,511,741
2025-10-02 10:27:25,511,741
2025-10-02 10:27:26,511,741
2025-10-02 10:27:26,511,741
2025-10-02 10:27:27,511,741
2025-10-02 10:27:27,511,741
2025-10-02 10:27:28,511,741
2025-10-02 10:27:28,511,741
2025-10-02 10:27:29,511,741
2025-10-02 10:27:29,511,741
2025-10-02 10:27:30,511,741
2025-10-02 10:27:30,511,741
2025-10-02 10:27:31,511,741
2025-10-02 10:27:31,511,741
2025-10-02 10:27:32,511,741
2025-10-02 10:27:32,511,741
2025-10-02 10:27:33,511,741
2025-10-02 10:27:33,511,734
2025-10-02 10:27:34,511,734
2025-10-02 10:27:34,511,734
2025-10-02 10:27:35,510,727
2025-10-02 10:27:35,510,714
2025-10-02 10:27:36,510,692
2025-10-02 10:27:36,510,678
2025-10-02 10:27:37,510,670
2025-10-02 10:27:37,510,648
2025-10-02 10:27:38,509,613
2025-10-02 10:27:38,509,611
2025-10-02 10:27:39,509,596
2025-10-02 10:27:39,509,586
2025-10-02 10:27:40,509,585
2025-10-02 10:27:40,509,579
2025-10-02 10:27:41,509,576
2025-10-02 10:27:41,508,570
2025-10-02 10:27:42,508,569
2025-10-02 10:27:42,508,567
2025-10-02 10:27:43,508,567
2025-10-02 10:27:43,508,567
2025-10-02 10:27:44,507,566
2025-10-02 10:27:44,507,566
2025-10-02 10:27:45,507,566
2025-10-02 10:27:45,507,566
2025-10-02 10:27:46,507,566
2025-10-02 10:27:46,507,566
2025-10-02 10:27:47,507,566
2025-10-02 10:27:47,507,566
2025-10-02 10:27:48,507,566
2025-10-02 10:27:48,507,566
2025-10-02 10:27:49,507,566
2025-10-02 10:27:49,507,566
2025-10-02 10:27:50,507,566
2025-10-02 10:27:50,507,566
2025-10-02 10:27:51,507,566
2025-10-02 10:27:51,507,566
2025-10-02 10:27:52,507,566
2025-10-02 10:27:52,507,566
2025-10-02 10:27:53,507,566
2025-10-02 10:27:53,507,566
2025-10-02 10:27:54,507,566
2025-10-02 10:27:54,507,566
2025-10-02 10:27:55,507,566
2025-10-02 10:27:55,507,566
2025-10-02 10:27:56,507,566
2025-10-02 10:27:56,507,566
2025-10-02 10:27:57,507,566
2025-10-02 10:27:57,507,566
2025-10-02 10:27:58,507,566
2025-10-02 10:27:58,507,566
2025-10-02 10:27:59,507,566
2025-10-02 10:27:59,507,566
2025-10-02 10:28:00,507,566
2025-10-02 10:28:00,507,566
2025-10-02 10:28:01,507,566
2025-10-02 10:28:01,507,566
2025-10-02 10:28:02,507,566
2025-10-02 10:28:02,507,566
2025-10-02 10:28:03,507,566
2025-10-02 10:28:03,507,566
2025-10-02 10:28:04,507,566
2025-10-02 10:28:04,507,566
2025-10-02 10:28:05,507,566
2025-10-02 10:28:05,507,566
2025-10-02 10:28:06,507,566
2025-10-02 10:28:06,507,566
2025-10-02 10:28:07,507,566
2025-10-02 10:28:07,507,566
2025-10-02 10:28:08,507,566
2025-10-02 10:28:08,507,566
2025-10-02 10:28:09,507,566
2025-10-02 10:28:09,507,566
2025-10-02 10:28:10,507,566
2025-10-02 10:28:10,507,566
2025-10-02 10:28:11,507,566
2025-10-02 10:28:11,507,566
2025-10-02 10:28:12,507,566
2025-10-02 10:28:12,507,566
2025-10-02 10:28:13,507,566
2025-10-02 10:28:13,507,566
2025-10-02 10:28:14,507,566
2025-10-02 10:28:14,507,566
2025-10-02 10:28:15,507,566
2025-10-02 10:28:15,507,566
2025-10-02 10:28:16,507,566
2025-10-02 10:28:16,507,566
2025-10-02 10:28:17,507,566
2025-10-02 10:28:17,507,566
2025-10-02 10:28:18,507,566
2025-10-02 10:28:18,507,566
2025-10-02 10:28:19,507,566
2025-10-02 10:28:19,507,566
2025-10-02 10:28:20,507,566
2025-10-02 10:28:20,507,566
2025-10-02 10:28:21,507,566
2025-10-02 10:28:21,507,566
2025-10-02 10:28:22,507,566
2025-10-02 10:28:22,507,566
2025-10-02 10:28:23,507,566
2025-10-02 10:28:23,507,566
2025-10-02 10:28:24,507,566
2025-10-02 10:28:24,507,566
2025-10-02 10:28:25,507,566
2025-10-02 10:28:25,507,566
2025-10-02 10:28:26,507,566
2025-10-02 10:28:26,507,566
2025-10-02 10:28:27,507,566
2025-10-02 10:28:27,507,566
2025-10-02 10:28:28,507,566
2025-10-02 10:28:28,507,566
2025-10-02 10:28:29,507,566
2025-10-02 10:28:29,507,566
2025-10-02 10:28:30,507,566
2025-10-02 10:28:30,507,566
2025-10-02 10:28:31,507,566
2025-10-02 10:28:31,507,566
2025-10-02 10:28:32,507,566
2025-10-02 10:28:32,507,566
2025-10-02 10:28:33,507,566
2025-10-02 10:28:33,507,566
2025-10-02 10:28:34,507,566
2025-10-02 10:28:34,507,566
2025-10-02 10:28:35,507,566
2025-10-02 10:28:35,507,566
2025-10-02 10:28:36,507,566
2025-10-02 10:28:36,507,566
2025-10-02 10:28:37,507,566
2025-10-02 10:28:37,507,566
2025-10-02 10:28:38,507,566
2025-10-02 10:28:38,507,566
2025-10-02 10:28:39,507,566
2025-10-02 10:28:39,507,566
2025-10-02 10:28:40,507,566
2025-10-02 10:28:40,507,565
2025-10-02 10:28:41,507,565
2025-10-02 10:28:41,507,565
2025-10-02 10:28:42,507,565
2025-10-02 10:28:42,507,565
2025-10-02 10:28:43,507,565
2025-10-02 10:28:43,507,565
2025-10-02 10:28:44,507,565
2025-10-02 10:28:44,507,565
2025-10-02 10:28:45,507,565
2025-10-02 10:28:45,507,565
2025-10-02 10:28:46,507,565
2025-10-02 10:28:46,507,565
2025-10-02 10:28:47,507,565
2025-10-02 10:28:47,507,565
2025-10-02 10:28:48,507,565
2025-10-02 10:28:48,507,565
2025-10-02 10:28:49,507,565
2025-10-02 10:28:49,507,565
2025-10-02 10:28:50,507,565
2025-10-02 10:28:50,507,565
2025-10-02 10:28:51,507,565
2025-10-02 10:28:51,507,565
2025-10-02 10:28:52,507,565
2025-10-02 10:28:52,507,565
2025-10-02 10:28:53,507,565
2025-10-02 10:28:53,507,565
2025-10-02 10:28:54,507,565
2025-10-02 10:28:54,507,565
2025-10-02 10:28:55,507,565
2025-10-02 10:28:55,507,565
2025-10-02 10:28:56,507,565
2025-10-02 10:28:56,507,565
2025-10-02 10:28:57,507,565
2025-10-02 10:28:57,507,565
2025-10-02 10:28:58,507,565
2025-10-02 10:28:58,507,565
2025-10-02 10:28:59,507,565
2025-10-02 10:28:59,507,565
2025-10-02 10:29:00,507,565
2025-10-02 10:29:00,507,565
2025-10-02 10:29:01,507,565
2025-10-02 10:29:01,507,565
2025-10-02 10:29:02,507,565
2025-10-02 10:29:02,507,565
2025-10-02 10:29:03,507,565
2025-10-02 10:29:03,507,565
2025-10-02 10:29:04,507,565
2025-10-02 10:29:04,507,565
2025-10-02 10:29:05,507,565
2025-10-02 10:29:05,507,565
2025-10-02 10:29:06,507,565
2025-10-02 10:29:06,507,565
2025-10-02 10:29:07,507,565
2025-10-02 10:29:07,507,565
2025-10-02 10:29:08,507,565
2025-10-02 10:29:08,507,565
2025-10-02 10:29:09,507,565
2025-10-02 10:29:09,507,565
2025-10-02 10:29:10,507,565
2025-10-02 10:29:10,507,565
2025-10-02 10:29:11,507,565
2025-10-02 10:29:11,507,565
2025-10-02 10:29:12,507,565
2025-10-02 10:29:12,507,565
2025-10-02 10:29:13,507,565
2025-10-02 10:29:13,507,565
2025-10-02 10:29:14,507,565
2025-10-02 10:29:14,507,565
2025-10-02 10:29:15,507,565
2025-10-02 10:29:15,507,565
2025-10-02 10:29:16,507,565
2025-10-02 10:29:16,507,565
2025-10-02 10:29:17,507,565
2025-10-02 10:29:17,507,565
2025-10-02 10:29:18,507,565
2025-10-02 10:29:18,507,565
2025-10-02 10:29:19,507,565
2025-10-02 10:29:19,507,565
2025-10-02 10:29:20,507,565
2025-10-02 10:29:20,507,565
2025-10-02 10:29:21,507,565
2025-10-02 10:29:21,507,565
2025-10-02 10:29:22,507,565
2025-10-02 10:29:22,507,565
2025-10-02 10:29:23,507,565
2025-10-02 10:29:23,507,565
2025-10-02 10:29:24,507,565
2025-10-02 10:29:24,507,565
2025-10-02 10:29:25,507,565
2025-10-02 10:29:25,507,565
2025-10-02 10:29:26,507,565
2025-10-02 10:29:26,507,565
2025-10-02 10:29:27,507,565
2025-10-02 10:29:27,507,565
2025-10-02 10:29:28,507,565
2025-10-02 10:29:28,507,565
2025-10-02 10:29:29,507,565
2025-10-02 10:29:29,507,565
2025-10-02 10:29:30,507,565
2025-10-02 10:29:30,507,565
2025-10-02 10:29:31,507,565
2025-10-02 10:29:31,507,565
2025-10-02 10:29:32,507,565
2025-10-02 10:29:32,507,565
2025-10-02 10:29:33,507,565
2025-10-02 10:29:33,507,565
2025-10-02 10:29:34,507,565
2025-10-02 10:29:34,507,565
2025-10-02 10:29:35,506,565
2025-10-02 10:29:35,507,565
2025-10-02 10:29:36,507,565
2025-10-02 10:29:36,506,565
2025-10-02 10:29:37,507,565
2025-10-02 10:29:37,506,565
2025-10-02 10:29:38,507,565
2025-10-02 10:29:38,506,565
2025-10-02 10:29:39,506,565
2025-10-02 10:29:39,506,565
2025-10-02 10:29:40,506,565
2025-10-02 10:29:40,506,565
2025-10-02 10:29:41,506,564
2025-10-02 10:29:41,506,564
2025-10-02 10:29:42,507,564
2025-10-02 10:29:42,506,564
2025-10-02 10:29:43,506,564
2025-10-02 10:29:43,506,564
2025-10-02 10:29:44,506,564
2025-10-02 10:29:44,506,564
2025-10-02 10:29:45,506,564
2025-10-02 10:29:45,506,564
2025-10-02 10:29:46,506,564
2025-10-02 10:29:46,506,564
2025-10-02 10:29:47,506,564
2025-10-02 10:29:47,506,564
2025-10-02 10:29:48,506,564
2025-10-02 10:29:48,506,564
2025-10-02 10:29:49,506,564
2025-10-02 10:29:49,506,564
2025-10-02 10:29:50,506,564
2025-10-02 10:29:50,506,564
2025-10-02 10:29:51,506,564
2025-10-02 10:29:51,506,564
2025-10-02 10:29:52,506,564
2025-10-02 10:29:52,506,564
2025-10-02 10:29:53,506,564
2025-10-02 10:29:53,506,564
2025-10-02 10:29:54,506,564
2025-10-02 10:29:54,506,564
2025-10-02 10:29:55,506,564
2025-10-02 10:29:55,506,564
2025-10-02 10:29:56,506,564
2025-10-02 10:29:56,506,564
2025-10-02 10:29:57,506,564
2025-10-02 10:29:57,506,564
2025-10-02 10:29:58,506,564
2025-10-02 10:29:58,506,564
2025-10-02 10:29:59,506,564
2025-10-02 10:29:59,506,564
2025-10-02 10:30:00,506,564
2025-10-02 10:30:00,506,564
2025-10-02 10:30:01,506,564
2025-10-02 10:30:01,506,564
2025-10-02 10:30:02,506,564
2025-10-02 10:30:02,506,564
2025-10-02 10:30:03,506,564
2025-10-02 10:30:03,506,564
