Time,Tx Commit p50,Tx Commit p90
2025-10-06 10:49:00,408,464
2025-10-06 10:49:00,408,464
2025-10-06 10:49:01,408,464
2025-10-06 10:49:01,408,464
2025-10-06 10:49:02,408,464
2025-10-06 10:49:02,408,464
2025-10-06 10:49:03,408,464
2025-10-06 10:49:03,408,464
2025-10-06 10:49:04,408,464
2025-10-06 10:49:04,408,464
2025-10-06 10:49:05,408,464
2025-10-06 10:49:05,408,464
2025-10-06 10:49:06,408,464
2025-10-06 10:49:06,408,464
2025-10-06 10:49:07,408,464
2025-10-06 10:49:07,408,464
2025-10-06 10:49:08,408,464
2025-10-06 10:49:08,408,464
2025-10-06 10:49:09,408,464
2025-10-06 10:49:09,408,464
2025-10-06 10:49:10,408,464
2025-10-06 10:49:10,408,464
2025-10-06 10:49:11,408,464
2025-10-06 10:49:11,408,464
2025-10-06 10:49:12,408,464
2025-10-06 10:49:12,408,464
2025-10-06 10:49:13,408,464
2025-10-06 10:49:13,408,464
2025-10-06 10:49:14,408,464
2025-10-06 10:49:14,408,464
2025-10-06 10:49:15,408,464
2025-10-06 10:49:15,408,464
2025-10-06 10:49:16,408,464
2025-10-06 10:49:16,408,464
2025-10-06 10:49:17,408,464
2025-10-06 10:49:17,408,464
2025-10-06 10:49:18,408,464
2025-10-06 10:49:18,408,464
2025-10-06 10:49:19,408,464
2025-10-06 10:49:19,408,464
2025-10-06 10:49:20,408,464
2025-10-06 10:49:20,408,464
2025-10-06 10:49:21,408,464
2025-10-06 10:49:21,408,464
2025-10-06 10:49:22,408,464
2025-10-06 10:49:22,408,464
2025-10-06 10:49:23,408,464
2025-10-06 10:49:23,408,464
2025-10-06 10:49:24,408,464
2025-10-06 10:49:24,408,464
2025-10-06 10:49:25,408,464
2025-10-06 10:49:25,408,464
2025-10-06 10:49:26,408,464
2025-10-06 10:49:26,408,464
2025-10-06 10:49:27,408,462
2025-10-06 10:49:27,408,462
2025-10-06 10:49:28,407,462
2025-10-06 10:49:28,407,462
2025-10-06 10:49:29,407,462
2025-10-06 10:49:29,407,462
2025-10-06 10:49:30,407,462
2025-10-06 10:49:30,407,462
2025-10-06 10:49:31,407,460
2025-10-06 10:49:31,407,457
2025-10-06 10:49:32,407,457
2025-10-06 10:49:32,407,457
2025-10-06 10:49:33,407,457
2025-10-06 10:49:33,407,457
2025-10-06 10:49:34,407,457
2025-10-06 10:49:34,407,457
2025-10-06 10:49:35,407,457
2025-10-06 10:49:35,407,457
2025-10-06 10:49:36,407,457
2025-10-06 10:49:36,407,457
2025-10-06 10:49:37,407,457
2025-10-06 10:49:37,407,457
2025-10-06 10:49:38,407,457
2025-10-06 10:49:38,407,457
2025-10-06 10:49:39,407,457
2025-10-06 10:49:39,407,457
2025-10-06 10:49:40,407,457
2025-10-06 10:49:40,407,457
2025-10-06 10:49:41,407,457
2025-10-06 10:49:41,407,457
2025-10-06 10:49:42,407,457
2025-10-06 10:49:42,407,457
2025-10-06 10:49:43,407,457
2025-10-06 10:49:43,407,457
2025-10-06 10:49:44,407,457
2025-10-06 10:49:44,407,457
2025-10-06 10:49:45,407,457
2025-10-06 10:49:45,407,457
2025-10-06 10:49:46,407,457
2025-10-06 10:49:46,407,457
2025-10-06 10:49:47,407,457
2025-10-06 10:49:47,407,457
2025-10-06 10:49:48,407,457
2025-10-06 10:49:48,407,457
2025-10-06 10:49:49,407,457
2025-10-06 10:49:49,407,457
2025-10-06 10:49:50,407,457
2025-10-06 10:49:50,407,457
2025-10-06 10:49:51,407,457
2025-10-06 10:49:51,407,457
2025-10-06 10:49:52,407,457
2025-10-06 10:49:52,407,457
2025-10-06 10:49:53,407,457
2025-10-06 10:49:53,407,457
2025-10-06 10:49:54,407,457
2025-10-06 10:49:54,407,457
2025-10-06 10:49:55,407,457
2025-10-06 10:49:55,407,457
2025-10-06 10:49:56,407,457
2025-10-06 10:49:56,407,457
2025-10-06 10:49:57,407,457
2025-10-06 10:49:57,407,457
2025-10-06 10:49:58,407,457
2025-10-06 10:49:58,407,457
2025-10-06 10:49:59,407,457
2025-10-06 10:49:59,407,457
2025-10-06 10:50:00,407,457
2025-10-06 10:50:00,407,457
2025-10-06 10:50:01,407,457
2025-10-06 10:50:01,407,457
2025-10-06 10:50:02,407,457
2025-10-06 10:50:02,407,457
2025-10-06 10:50:03,407,457
2025-10-06 10:50:03,407,457
2025-10-06 10:50:04,407,457
2025-10-06 10:50:04,407,457
2025-10-06 10:50:05,407,457
2025-10-06 10:50:05,407,457
2025-10-06 10:50:06,407,457
2025-10-06 10:50:06,407,457
2025-10-06 10:50:07,407,457
2025-10-06 10:50:07,407,457
2025-10-06 10:50:08,407,457
2025-10-06 10:50:08,407,457
2025-10-06 10:50:09,407,457
2025-10-06 10:50:09,407,457
2025-10-06 10:50:10,407,457
2025-10-06 10:50:10,407,457
2025-10-06 10:50:11,407,457
2025-10-06 10:50:11,407,457
2025-10-06 10:50:12,407,457
2025-10-06 10:50:12,407,457
2025-10-06 10:50:13,407,457
2025-10-06 10:50:13,407,457
2025-10-06 10:50:14,407,457
2025-10-06 10:50:14,407,457
2025-10-06 10:50:15,407,457
2025-10-06 10:50:15,407,457
2025-10-06 10:50:16,407,457
2025-10-06 10:50:16,407,457
2025-10-06 10:50:17,407,457
2025-10-06 10:50:17,407,457
2025-10-06 10:50:18,407,457
2025-10-06 10:50:18,407,457
2025-10-06 10:50:19,407,457
2025-10-06 10:50:19,407,457
2025-10-06 10:50:20,407,457
2025-10-06 10:50:20,407,457
2025-10-06 10:50:21,407,457
2025-10-06 10:50:21,407,457
2025-10-06 10:50:22,407,457
2025-10-06 10:50:22,407,457
2025-10-06 10:50:23,407,457
2025-10-06 10:50:23,407,457
2025-10-06 10:50:24,407,457
2025-10-06 10:50:24,407,457
2025-10-06 10:50:25,407,457
2025-10-06 10:50:25,407,457
2025-10-06 10:50:26,407,457
2025-10-06 10:50:26,407,457
2025-10-06 10:50:27,406,457
2025-10-06 10:50:27,406,457
2025-10-06 10:50:28,406,457
2025-10-06 10:50:28,406,457
2025-10-06 10:50:29,406,457
2025-10-06 10:50:29,406,457
2025-10-06 10:50:30,406,457
2025-10-06 10:50:30,406,457
2025-10-06 10:50:31,406,457
2025-10-06 10:50:31,406,458
2025-10-06 10:50:32,406,458
2025-10-06 10:50:32,406,458
2025-10-06 10:50:33,406,458
2025-10-06 10:50:33,406,458
2025-10-06 10:50:34,406,458
2025-10-06 10:50:34,406,458
2025-10-06 10:50:35,406,458
2025-10-06 10:50:35,406,458
2025-10-06 10:50:36,406,458
2025-10-06 10:50:36,406,458
2025-10-06 10:50:37,406,458
2025-10-06 10:50:37,406,458
2025-10-06 10:50:38,406,458
2025-10-06 10:50:38,406,458
2025-10-06 10:50:39,406,458
2025-10-06 10:50:39,406,458
2025-10-06 10:50:40,406,458
2025-10-06 10:50:40,406,458
2025-10-06 10:50:41,406,458
2025-10-06 10:50:41,406,458
2025-10-06 10:50:42,406,458
2025-10-06 10:50:42,406,458
2025-10-06 10:50:43,406,458
2025-10-06 10:50:43,406,458
2025-10-06 10:50:44,406,458
2025-10-06 10:50:44,406,458
2025-10-06 10:50:45,406,458
2025-10-06 10:50:45,406,458
2025-10-06 10:50:46,406,458
2025-10-06 10:50:46,406,458
2025-10-06 10:50:47,406,458
2025-10-06 10:50:47,406,458
2025-10-06 10:50:48,406,458
2025-10-06 10:50:48,406,458
2025-10-06 10:50:49,406,458
2025-10-06 10:50:49,406,458
2025-10-06 10:50:50,406,458
2025-10-06 10:50:50,406,458
2025-10-06 10:50:51,406,458
2025-10-06 10:50:51,406,458
2025-10-06 10:50:52,406,458
2025-10-06 10:50:52,406,458
2025-10-06 10:50:53,406,458
2025-10-06 10:50:53,406,458
2025-10-06 10:50:54,406,458
2025-10-06 10:50:54,406,458
2025-10-06 10:50:55,406,458
2025-10-06 10:50:55,406,458
2025-10-06 10:50:56,406,458
2025-10-06 10:50:56,406,458
2025-10-06 10:50:57,406,458
2025-10-06 10:50:57,406,458
2025-10-06 10:50:58,406,458
2025-10-06 10:50:58,406,458
2025-10-06 10:50:59,406,458
2025-10-06 10:50:59,406,458
2025-10-06 10:51:00,406,458
2025-10-06 10:51:00,406,458
2025-10-06 10:51:01,406,458
2025-10-06 10:51:01,406,458
2025-10-06 10:51:02,406,458
2025-10-06 10:51:02,406,458
2025-10-06 10:51:03,406,458
2025-10-06 10:51:03,406,458
2025-10-06 10:51:04,406,458
2025-10-06 10:51:04,406,458
2025-10-06 10:51:05,406,458
2025-10-06 10:51:05,406,458
2025-10-06 10:51:06,406,458
2025-10-06 10:51:06,406,458
2025-10-06 10:51:07,406,458
2025-10-06 10:51:07,406,458
2025-10-06 10:51:08,406,458
2025-10-06 10:51:08,406,458
2025-10-06 10:51:09,406,458
2025-10-06 10:51:09,406,458
2025-10-06 10:51:10,406,458
2025-10-06 10:51:10,406,458
2025-10-06 10:51:11,406,458
2025-10-06 10:51:11,406,458
2025-10-06 10:51:12,406,458
2025-10-06 10:51:12,406,458
2025-10-06 10:51:13,406,458
2025-10-06 10:51:13,406,458
2025-10-06 10:51:14,406,458
2025-10-06 10:51:14,406,458
2025-10-06 10:51:15,406,458
2025-10-06 10:51:15,406,458
2025-10-06 10:51:16,406,458
2025-10-06 10:51:16,406,458
2025-10-06 10:51:17,406,458
2025-10-06 10:51:17,406,458
2025-10-06 10:51:18,406,458
2025-10-06 10:51:18,406,458
2025-10-06 10:51:19,406,458
2025-10-06 10:51:19,406,458
2025-10-06 10:51:20,406,458
2025-10-06 10:51:20,406,458
2025-10-06 10:51:21,406,458
2025-10-06 10:51:21,406,458
2025-10-06 10:51:22,406,458
2025-10-06 10:51:22,406,458
2025-10-06 10:51:23,406,458
2025-10-06 10:51:23,406,458
2025-10-06 10:51:24,406,458
2025-10-06 10:51:24,406,458
2025-10-06 10:51:25,406,458
2025-10-06 10:51:25,406,458
2025-10-06 10:51:26,406,458
2025-10-06 10:51:26,406,458
2025-10-06 10:51:27,407,457
2025-10-06 10:51:27,407,457
2025-10-06 10:51:28,407,458
2025-10-06 10:51:28,407,458
2025-10-06 10:51:29,407,458
2025-10-06 10:51:29,407,458
2025-10-06 10:51:30,407,458
2025-10-06 10:51:30,407,458
2025-10-06 10:51:31,407,457
2025-10-06 10:51:31,407,457
2025-10-06 10:51:32,407,457
2025-10-06 10:51:32,407,457
2025-10-06 10:51:33,407,457
2025-10-06 10:51:33,407,457
2025-10-06 10:51:34,407,457
2025-10-06 10:51:34,407,457
2025-10-06 10:51:35,407,457
2025-10-06 10:51:35,407,457
2025-10-06 10:51:36,407,457
2025-10-06 10:51:36,407,457
2025-10-06 10:51:37,407,457
2025-10-06 10:51:37,407,457
2025-10-06 10:51:38,407,457
2025-10-06 10:51:38,407,457
2025-10-06 10:51:39,407,457
2025-10-06 10:51:39,407,457
2025-10-06 10:51:40,407,457
2025-10-06 10:51:40,407,457
2025-10-06 10:51:41,407,457
2025-10-06 10:51:41,407,457
2025-10-06 10:51:42,407,457
2025-10-06 10:51:42,407,457
2025-10-06 10:51:43,407,457
2025-10-06 10:51:43,407,457
2025-10-06 10:51:44,407,457
2025-10-06 10:51:44,407,457
2025-10-06 10:51:45,407,457
2025-10-06 10:51:45,407,457
2025-10-06 10:51:46,407,457
2025-10-06 10:51:46,407,457
2025-10-06 10:51:47,407,457
2025-10-06 10:51:47,407,457
2025-10-06 10:51:48,407,457
2025-10-06 10:51:48,407,457
2025-10-06 10:51:49,407,457
2025-10-06 10:51:49,407,457
2025-10-06 10:51:50,407,457
2025-10-06 10:51:50,407,457
2025-10-06 10:51:51,407,457
2025-10-06 10:51:51,407,457
2025-10-06 10:51:52,407,457
2025-10-06 10:51:52,407,457
2025-10-06 10:51:53,407,457
2025-10-06 10:51:53,407,457
2025-10-06 10:51:54,407,457
2025-10-06 10:51:54,407,457
2025-10-06 10:51:55,407,457
2025-10-06 10:51:55,407,457
2025-10-06 10:51:56,407,457
2025-10-06 10:51:56,407,457
2025-10-06 10:51:57,407,457
2025-10-06 10:51:57,407,457
2025-10-06 10:51:58,407,457
2025-10-06 10:51:58,407,457
2025-10-06 10:51:59,407,457
2025-10-06 10:51:59,407,457
2025-10-06 10:52:00,407,457
