Time,Tx Commit p50,Tx Commit p90
2025-10-06 11:03:50,432,485
2025-10-06 11:03:51,432,485
2025-10-06 11:03:51,432,485
2025-10-06 11:03:52,432,485
2025-10-06 11:03:52,432,485
2025-10-06 11:03:53,432,485
2025-10-06 11:03:53,432,485
2025-10-06 11:03:54,432,485
2025-10-06 11:03:54,432,485
2025-10-06 11:03:55,432,485
2025-10-06 11:03:55,432,485
2025-10-06 11:03:56,432,485
2025-10-06 11:03:56,432,485
2025-10-06 11:03:57,432,485
2025-10-06 11:03:57,432,485
2025-10-06 11:03:58,432,485
2025-10-06 11:03:58,432,485
2025-10-06 11:03:59,432,485
2025-10-06 11:03:59,432,485
2025-10-06 11:04:00,432,485
2025-10-06 11:04:00,432,485
2025-10-06 11:04:01,432,485
2025-10-06 11:04:01,432,485
2025-10-06 11:04:02,432,485
2025-10-06 11:04:02,432,485
2025-10-06 11:04:03,432,485
2025-10-06 11:04:03,432,485
2025-10-06 11:04:04,432,485
2025-10-06 11:04:04,432,485
2025-10-06 11:04:05,432,485
2025-10-06 11:04:05,432,485
2025-10-06 11:04:06,432,485
2025-10-06 11:04:06,432,485
2025-10-06 11:04:07,432,485
2025-10-06 11:04:07,432,485
2025-10-06 11:04:08,432,485
2025-10-06 11:04:08,432,485
2025-10-06 11:04:09,432,485
2025-10-06 11:04:09,432,485
2025-10-06 11:04:10,432,485
2025-10-06 11:04:10,432,485
2025-10-06 11:04:11,432,485
2025-10-06 11:04:11,432,485
2025-10-06 11:04:12,432,485
2025-10-06 11:04:12,432,485
2025-10-06 11:04:13,432,485
2025-10-06 11:04:13,432,485
2025-10-06 11:04:14,432,485
2025-10-06 11:04:14,432,485
2025-10-06 11:04:15,432,485
2025-10-06 11:04:15,432,485
2025-10-06 11:04:16,432,485
2025-10-06 11:04:16,432,485
2025-10-06 11:04:17,432,485
2025-10-06 11:04:17,432,485
2025-10-06 11:04:18,432,485
2025-10-06 11:04:18,432,485
2025-10-06 11:04:19,432,485
2025-10-06 11:04:19,432,485
2025-10-06 11:04:20,432,485
2025-10-06 11:04:20,432,485
2025-10-06 11:04:21,432,485
2025-10-06 11:04:21,432,485
2025-10-06 11:04:22,432,485
2025-10-06 11:04:22,432,485
2025-10-06 11:04:23,432,485
2025-10-06 11:04:23,432,485
2025-10-06 11:04:24,432,485
2025-10-06 11:04:24,432,485
2025-10-06 11:04:25,432,485
2025-10-06 11:04:25,432,485
2025-10-06 11:04:26,432,485
2025-10-06 11:04:26,432,485
2025-10-06 11:04:27,432,485
2025-10-06 11:04:27,432,485
2025-10-06 11:04:28,432,485
2025-10-06 11:04:28,432,485
2025-10-06 11:04:29,432,485
2025-10-06 11:04:29,432,485
2025-10-06 11:04:30,432,485
2025-10-06 11:04:30,432,485
2025-10-06 11:04:31,432,485
2025-10-06 11:04:31,432,485
2025-10-06 11:04:32,432,485
2025-10-06 11:04:32,432,485
2025-10-06 11:04:33,432,485
2025-10-06 11:04:33,432,485
2025-10-06 11:04:34,432,485
2025-10-06 11:04:34,432,485
2025-10-06 11:04:35,432,485
2025-10-06 11:04:35,432,485
2025-10-06 11:04:36,432,485
2025-10-06 11:04:36,432,485
2025-10-06 11:04:37,432,485
2025-10-06 11:04:37,432,485
2025-10-06 11:04:38,432,485
2025-10-06 11:04:38,432,485
2025-10-06 11:04:39,432,485
2025-10-06 11:04:39,432,485
2025-10-06 11:04:40,432,485
2025-10-06 11:04:40,432,485
2025-10-06 11:04:41,432,485
2025-10-06 11:04:41,432,485
2025-10-06 11:04:42,432,485
2025-10-06 11:04:42,432,485
2025-10-06 11:04:43,432,485
2025-10-06 11:04:43,432,485
2025-10-06 11:04:44,432,485
2025-10-06 11:04:44,432,485
2025-10-06 11:04:45,432,485
2025-10-06 11:04:45,432,485
2025-10-06 11:04:46,432,485
2025-10-06 11:04:46,432,486
2025-10-06 11:04:47,432,486
2025-10-06 11:04:47,433,486
2025-10-06 11:04:48,433,486
2025-10-06 11:04:48,433,486
2025-10-06 11:04:49,432,486
2025-10-06 11:04:49,432,486
2025-10-06 11:04:50,432,486
2025-10-06 11:04:50,432,486
2025-10-06 11:04:51,432,486
2025-10-06 11:04:51,432,486
2025-10-06 11:04:52,432,486
2025-10-06 11:04:52,432,486
2025-10-06 11:04:53,432,486
2025-10-06 11:04:53,432,486
2025-10-06 11:04:54,432,486
2025-10-06 11:04:54,432,486
2025-10-06 11:04:55,432,486
2025-10-06 11:04:55,432,486
2025-10-06 11:04:56,432,486
2025-10-06 11:04:56,432,486
2025-10-06 11:04:57,432,486
2025-10-06 11:04:57,432,486
2025-10-06 11:04:58,432,486
2025-10-06 11:04:58,432,486
2025-10-06 11:04:59,432,486
2025-10-06 11:04:59,432,486
2025-10-06 11:05:00,432,486
2025-10-06 11:05:00,432,486
2025-10-06 11:05:01,432,486
2025-10-06 11:05:01,432,486
2025-10-06 11:05:02,432,486
2025-10-06 11:05:02,432,486
2025-10-06 11:05:03,432,486
2025-10-06 11:05:03,432,486
2025-10-06 11:05:04,432,486
2025-10-06 11:05:04,432,486
2025-10-06 11:05:05,432,486
2025-10-06 11:05:05,432,486
2025-10-06 11:05:06,432,486
2025-10-06 11:05:06,432,486
2025-10-06 11:05:07,432,486
2025-10-06 11:05:07,432,486
2025-10-06 11:05:08,432,486
2025-10-06 11:05:08,432,486
2025-10-06 11:05:09,432,486
2025-10-06 11:05:09,432,486
2025-10-06 11:05:10,432,486
2025-10-06 11:05:10,432,486
2025-10-06 11:05:11,432,486
2025-10-06 11:05:11,432,486
2025-10-06 11:05:12,432,486
2025-10-06 11:05:12,432,486
2025-10-06 11:05:13,432,486
2025-10-06 11:05:13,432,486
2025-10-06 11:05:14,432,486
2025-10-06 11:05:14,432,486
2025-10-06 11:05:15,432,486
2025-10-06 11:05:15,432,486
2025-10-06 11:05:16,432,486
2025-10-06 11:05:16,432,486
2025-10-06 11:05:17,432,486
2025-10-06 11:05:17,432,486
2025-10-06 11:05:18,432,486
2025-10-06 11:05:18,432,486
2025-10-06 11:05:19,432,486
2025-10-06 11:05:19,432,486
2025-10-06 11:05:20,432,486
2025-10-06 11:05:20,432,486
2025-10-06 11:05:21,432,486
2025-10-06 11:05:21,432,486
2025-10-06 11:05:22,432,486
2025-10-06 11:05:22,432,486
2025-10-06 11:05:23,432,486
2025-10-06 11:05:23,432,486
2025-10-06 11:05:24,432,486
2025-10-06 11:05:24,432,486
2025-10-06 11:05:25,432,486
2025-10-06 11:05:25,432,486
2025-10-06 11:05:26,432,486
2025-10-06 11:05:26,432,486
2025-10-06 11:05:27,432,486
2025-10-06 11:05:27,432,486
2025-10-06 11:05:28,432,486
2025-10-06 11:05:28,432,486
2025-10-06 11:05:29,432,486
2025-10-06 11:05:29,432,486
2025-10-06 11:05:30,432,486
2025-10-06 11:05:30,432,486
2025-10-06 11:05:31,432,486
2025-10-06 11:05:31,432,486
2025-10-06 11:05:32,432,486
2025-10-06 11:05:32,432,486
2025-10-06 11:05:33,432,486
2025-10-06 11:05:33,432,486
2025-10-06 11:05:34,432,486
2025-10-06 11:05:34,432,486
2025-10-06 11:05:35,432,486
2025-10-06 11:05:35,432,486
2025-10-06 11:05:36,432,486
2025-10-06 11:05:36,432,486
2025-10-06 11:05:37,432,486
2025-10-06 11:05:37,432,486
2025-10-06 11:05:38,432,486
2025-10-06 11:05:38,432,486
2025-10-06 11:05:39,432,486
2025-10-06 11:05:39,432,486
2025-10-06 11:05:40,432,486
2025-10-06 11:05:40,432,486
2025-10-06 11:05:41,432,486
2025-10-06 11:05:41,432,486
2025-10-06 11:05:42,432,486
2025-10-06 11:05:42,432,486
2025-10-06 11:05:43,432,486
2025-10-06 11:05:43,432,486
2025-10-06 11:05:44,432,486
2025-10-06 11:05:44,432,486
2025-10-06 11:05:45,432,486
2025-10-06 11:05:45,432,486
2025-10-06 11:05:46,432,486
2025-10-06 11:05:46,432,487
2025-10-06 11:05:47,433,487
2025-10-06 11:05:47,433,488
2025-10-06 11:05:48,433,488
2025-10-06 11:05:48,434,490
2025-10-06 11:05:49,435,491
2025-10-06 11:05:49,435,491
2025-10-06 11:05:50,435,491
2025-10-06 11:05:50,435,491
2025-10-06 11:05:51,435,491
2025-10-06 11:05:51,435,491
2025-10-06 11:05:52,435,491
2025-10-06 11:05:52,435,491
2025-10-06 11:05:53,435,491
2025-10-06 11:05:53,435,491
2025-10-06 11:05:54,435,491
2025-10-06 11:05:54,435,491
2025-10-06 11:05:55,435,491
2025-10-06 11:05:55,435,491
2025-10-06 11:05:56,435,491
2025-10-06 11:05:56,435,491
2025-10-06 11:05:57,435,491
2025-10-06 11:05:57,435,491
2025-10-06 11:05:58,435,491
2025-10-06 11:05:58,435,491
2025-10-06 11:05:59,435,491
2025-10-06 11:05:59,435,491
2025-10-06 11:06:00,435,491
2025-10-06 11:06:00,435,491
2025-10-06 11:06:01,435,491
2025-10-06 11:06:01,435,491
2025-10-06 11:06:02,435,491
2025-10-06 11:06:02,435,491
2025-10-06 11:06:03,435,491
2025-10-06 11:06:03,435,491
2025-10-06 11:06:04,435,491
2025-10-06 11:06:04,435,491
2025-10-06 11:06:05,435,491
2025-10-06 11:06:05,435,491
2025-10-06 11:06:06,435,491
2025-10-06 11:06:06,435,491
