Time,Tx Commit p50,Tx Commit p90
2025-10-01 14:12:50,411,468
2025-10-01 14:12:51,411,468
2025-10-01 14:12:51,411,468
2025-10-01 14:12:52,411,468
2025-10-01 14:12:52,411,468
2025-10-01 14:12:53,411,468
2025-10-01 14:12:53,411,468
2025-10-01 14:12:54,411,468
2025-10-01 14:12:54,411,468
2025-10-01 14:12:55,411,468
2025-10-01 14:12:55,411,468
2025-10-01 14:12:56,411,468
2025-10-01 14:12:56,411,468
2025-10-01 14:12:57,411,468
2025-10-01 14:12:57,411,468
2025-10-01 14:12:58,411,468
2025-10-01 14:12:58,411,468
2025-10-01 14:12:59,411,468
2025-10-01 14:12:59,411,468
2025-10-01 14:13:00,411,468
2025-10-01 14:13:00,411,468
2025-10-01 14:13:01,411,468
2025-10-01 14:13:01,411,468
2025-10-01 14:13:02,411,468
2025-10-01 14:13:02,411,468
2025-10-01 14:13:03,411,468
2025-10-01 14:13:03,411,468
2025-10-01 14:13:04,411,468
2025-10-01 14:13:04,411,468
2025-10-01 14:13:05,411,468
2025-10-01 14:13:05,411,468
2025-10-01 14:13:06,411,468
2025-10-01 14:13:06,411,468
2025-10-01 14:13:07,411,468
2025-10-01 14:13:07,411,468
2025-10-01 14:13:08,411,468
2025-10-01 14:13:08,411,468
2025-10-01 14:13:09,411,468
2025-10-01 14:13:09,411,468
2025-10-01 14:13:10,411,468
2025-10-01 14:13:10,411,468
2025-10-01 14:13:11,411,468
2025-10-01 14:13:11,411,468
2025-10-01 14:13:12,411,468
2025-10-01 14:13:12,411,468
2025-10-01 14:13:13,411,468
2025-10-01 14:13:13,411,468
2025-10-01 14:13:14,411,468
2025-10-01 14:13:14,411,468
2025-10-01 14:13:15,411,468
2025-10-01 14:13:15,411,468
2025-10-01 14:13:16,411,468
2025-10-01 14:13:16,411,468
2025-10-01 14:13:17,411,468
2025-10-01 14:13:17,411,468
2025-10-01 14:13:18,411,468
2025-10-01 14:13:18,411,468
2025-10-01 14:13:19,411,468
2025-10-01 14:13:19,411,468
2025-10-01 14:13:20,411,468
2025-10-01 14:13:20,411,468
2025-10-01 14:13:21,411,468
2025-10-01 14:13:21,411,468
2025-10-01 14:13:22,411,468
2025-10-01 14:13:22,411,468
2025-10-01 14:13:23,411,468
2025-10-01 14:13:23,411,468
2025-10-01 14:13:24,411,468
2025-10-01 14:13:24,411,468
2025-10-01 14:13:25,411,468
2025-10-01 14:13:25,411,468
2025-10-01 14:13:26,411,468
2025-10-01 14:13:26,411,468
2025-10-01 14:13:27,411,468
2025-10-01 14:13:27,411,468
2025-10-01 14:13:28,411,468
2025-10-01 14:13:28,411,468
2025-10-01 14:13:29,411,468
2025-10-01 14:13:29,411,468
2025-10-01 14:13:30,411,468
2025-10-01 14:13:30,411,468
2025-10-01 14:13:31,411,468
2025-10-01 14:13:31,411,468
2025-10-01 14:13:32,411,468
2025-10-01 14:13:32,410,466
2025-10-01 14:13:33,410,466
2025-10-01 14:13:33,410,466
2025-10-01 14:13:34,409,462
2025-10-01 14:13:34,409,462
2025-10-01 14:13:35,409,462
2025-10-01 14:13:35,409,458
2025-10-01 14:13:36,407,458
2025-10-01 14:13:36,406,456
2025-10-01 14:13:37,405,454
2025-10-01 14:13:37,405,454
2025-10-01 14:13:38,405,454
2025-10-01 14:13:38,405,454
2025-10-01 14:13:39,405,454
2025-10-01 14:13:39,405,454
2025-10-01 14:13:40,405,454
2025-10-01 14:13:40,405,454
2025-10-01 14:13:41,405,454
2025-10-01 14:13:41,405,454
2025-10-01 14:13:42,405,454
2025-10-01 14:13:42,405,454
2025-10-01 14:13:43,405,454
2025-10-01 14:13:43,405,454
2025-10-01 14:13:44,405,454
2025-10-01 14:13:44,405,454
2025-10-01 14:13:45,405,454
2025-10-01 14:13:45,405,454
2025-10-01 14:13:46,405,454
2025-10-01 14:13:46,405,454
2025-10-01 14:13:47,405,454
2025-10-01 14:13:47,405,454
2025-10-01 14:13:48,405,454
2025-10-01 14:13:48,405,454
2025-10-01 14:13:49,405,454
2025-10-01 14:13:49,405,454
